Ano,Mês,Município,Aparelho de Pesca,Pescado,kg no Período,nº de descargas do período
2017,3,Porto Belo,Arrasto de parelha,Linguado-areia,"970,00",3
2017,3,Porto Belo,Arrasto de parelha,Linguado-vermelho,"68,00",2
2017,3,Porto Belo,Arrasto de parelha,Mangangá,"40,00",1
2017,3,Porto Belo,Arrasto de parelha,Maria-mole,"28.470,00",2
2017,3,Porto Belo,Arrasto de parelha,Merluza,"580,00",1
2017,3,Porto Belo,Arrasto de parelha,Miracéu,"260,00",3
2017,3,Porto Belo,Arrasto de parelha,Mistura,"914,00",3
2017,3,Porto Belo,Arrasto de parelha,Olho-de-cão,"1.400,00",2
2017,3,Porto Belo,Arrasto de parelha,Palombeta,"760,00",2
2017,3,Porto Belo,Arrasto de parelha,Pampo,"370,00",2
2017,3,Porto Belo,Arrasto de parelha,Pargo-rosa,"20,00",1
2017,3,Porto Belo,Arrasto de parelha,Peixe-porco,"860,00",3
2017,3,Porto Belo,Arrasto de parelha,Peixe-sapo,"20,00",1
2017,3,Porto Belo,Arrasto de parelha,Pescada,"52.640,00",2
2017,3,Porto Belo,Arrasto de parelha,Pescadinha-real,"6.200,00",2
2017,3,Porto Belo,Arrasto de parelha,Tira-vira,"600,00",3
2017,4,Itajaí,Arrasto duplo,Abrótea,"9.640,00",3
2017,4,Itajaí,Arrasto duplo,Abrótea-de-fundo,"82.700,00",4
2017,4,Itajaí,Arrasto duplo,Betara,"50,00",1
2017,4,Itajaí,Arrasto duplo,Cabra,"13.076,00",5
2017,4,Itajaí,Arrasto duplo,Cação-bagre,"132,00",1
2017,4,Itajaí,Arrasto duplo,Cação-gato,"1.000,00",1
2017,4,Itajaí,Arrasto duplo,Camarão-cristalino,"14.000,00",2
2017,4,Itajaí,Arrasto duplo,Castanha,"6.273,00",4
2017,4,Itajaí,Arrasto duplo,Congro-rosa,"2.100,00",4
2017,4,Itajaí,Arrasto duplo,Corvina,"1.000,00",2
2017,4,Itajaí,Arrasto duplo,Emplastro,"8.845,00",5
2017,4,Itajaí,Arrasto duplo,Gordinho,"100,00",1
2017,4,Itajaí,Arrasto duplo,Linguado,"8.000,00",2
2017,4,Itajaí,Arrasto duplo,Linguado-areia,"12.500,00",5
2017,4,Itajaí,Arrasto duplo,Lula,"1.700,00",3
2017,4,Itajaí,Arrasto duplo,Mangangá,"700,00",2
2017,4,Itajaí,Arrasto duplo,Maria-mole,"14.535,00",4
2017,4,Itajaí,Arrasto duplo,Merluza,"31.438,00",4
2017,4,Itajaí,Arrasto duplo,Mistura,"2.000,00",1
2017,4,Itajaí,Arrasto duplo,Namorado,"300,00",1
2017,4,Itajaí,Arrasto duplo,Peixe-sapo,"5.035,00",6
2017,4,Itajaí,Arrasto duplo,Pitú,"450,00",2
2017,4,Itajaí,Arrasto duplo,Polvo,"120,00",2
2017,4,Itajaí,Arrasto duplo,Sapateira,"30,00",1
2017,4,Itajaí,Arrasto duplo,Tira-vira,"1.735,00",4
2017,4,Itajaí,Arrasto duplo,Trilha,"1.571,00",3
2017,4,Itajaí,Arrasto simples,Abrótea,"1.859,00",4
2017,4,Itajaí,Arrasto simples,Abrótea-de-fundo,"296,00",1
2017,4,Itajaí,Arrasto simples,Betara,"100,00",1
2017,4,Itajaí,Arrasto simples,Cabra,"70.012,00",3
2017,4,Itajaí,Arrasto simples,Cação-bagre,"820,00",3
2017,4,Itajaí,Arrasto simples,Castanha,"13.173,00",4
2017,4,Itajaí,Arrasto simples,Congro-rosa,"630,00",2
2017,4,Itajaí,Arrasto simples,Corvina,"717,00",3
2017,4,Itajaí,Arrasto simples,Emplastro,"22.382,00",4
2017,4,Itajaí,Arrasto simples,Espada,"139,00",2
2017,4,Itajaí,Arrasto simples,Goete,"368,00",3
2017,4,Itajaí,Arrasto simples,Linguado,"3.630,00",2
2017,4,Itajaí,Arrasto simples,Linguado-areia,"3.221,00",3
2017,4,Itajaí,Arrasto simples,Maria-mole,"15.787,00",4
2017,4,Itajaí,Arrasto simples,Merluza,"411,00",3
2017,4,Itajaí,Arrasto simples,Olho-de-cão,"1.000,00",1
2017,4,Itajaí,Arrasto simples,Peixe-sapo,"1.607,00",3
2017,4,Itajaí,Arrasto simples,Tira-vira,"202,00",3
2017,4,Itajaí,Arrasto simples,Trilha,"1.360,00",3
2017,4,Navegantes,Arrasto de parelha,Abrótea,"2.300,00",4
2017,4,Navegantes,Arrasto de parelha,Betara,"1.900,00",3
2017,4,Navegantes,Arrasto de parelha,Cabra,"5.000,00",2
2017,4,Navegantes,Arrasto de parelha,Castanha,"85.000,00",5
2017,4,Navegantes,Arrasto de parelha,Corvina,"82.000,00",5
2017,4,Navegantes,Arrasto de parelha,Goete,"10.000,00",2
2017,4,Navegantes,Arrasto de parelha,Linguado,"3.400,00",5
2017,4,Navegantes,Arrasto de parelha,Linguado-areia,"100,00",1
2017,4,Navegantes,Arrasto de parelha,Maria-mole,"123.500,00",6
2017,4,Navegantes,Arrasto de parelha,Mistura,"296.180,00",7
2017,4,Navegantes,Arrasto de parelha,Pescada-amarela,"10.500,00",4
2017,4,Navegantes,Arrasto duplo,Abrótea,"13.400,00",4
2017,4,Navegantes,Arrasto duplo,Abrótea-de-fundo,"25.000,00",5
2017,4,Navegantes,Arrasto duplo,Betara,"2.040,00",2
2017,4,Navegantes,Arrasto duplo,Cabra,"9.600,00",7
2017,4,Navegantes,Arrasto duplo,Camarão-cristalino,"59.033,00",10
2017,4,Navegantes,Arrasto duplo,Castanha,"4.290,00",4
2017,4,Navegantes,Arrasto duplo,Congro-rosa,"6.720,00",9
2017,4,Navegantes,Arrasto duplo,Corcoroca,"300,00",1
2017,4,Navegantes,Arrasto duplo,Corvina,"1.080,00",2
2017,4,Navegantes,Arrasto duplo,Emplastro,"7.600,00",3
2017,4,Navegantes,Arrasto duplo,Espada,"80,00",1
2017,4,Navegantes,Arrasto duplo,Goete,"300,00",1
2017,4,Navegantes,Arrasto duplo,Linguado,"4.280,00",2
2017,4,Navegantes,Arrasto duplo,Linguado-areia,"11.540,00",7
2017,4,Navegantes,Arrasto duplo,Lula,"120,00",2
2017,4,Navegantes,Arrasto duplo,Mangangá,"500,00",1
2017,4,Navegantes,Arrasto duplo,Maria-mole,"4.760,00",3
2017,4,Navegantes,Arrasto duplo,Merluza,"3.580,00",3
2017,4,Navegantes,Arrasto duplo,Mistura,"20.680,00",10
2017,4,Navegantes,Arrasto duplo,Peixe-porco,"200,00",1
2017,4,Navegantes,Arrasto duplo,Peixe-sapo,"2.640,00",5
2017,4,Navegantes,Arrasto duplo,Pitú,"2.350,00",8
2017,4,Navegantes,Arrasto duplo,Polvo,"610,00",4
2017,4,Navegantes,Arrasto duplo,Sapateira,"100,00",1
2017,4,Navegantes,Arrasto duplo,Tira-vira,"900,00",2
2017,4,Navegantes,Arrasto duplo,Trilha,"220,00",2
2017,4,Navegantes,Arrasto simples,Abrótea,"1.000,00",1
2017,4,Navegantes,Arrasto simples,Cabra,"8.000,00",1
2017,4,Navegantes,Arrasto simples,Castanha,"15.000,00",1
2017,4,Navegantes,Arrasto simples,Corvina,"500,00",1
2017,4,Navegantes,Arrasto simples,Espada,"300,00",1
2017,4,Navegantes,Arrasto simples,Linguado,"1.000,00",1
2017,4,Navegantes,Arrasto simples,Mangangá,"200,00",1
2017,4,Navegantes,Arrasto simples,Maria-mole,"15.000,00",1
2017,4,Navegantes,Arrasto simples,Mistura,"9.000,00",1
2017,5,Itajaí,Arrasto duplo,Abrótea,"17.758,00",12
2017,5,Itajaí,Arrasto duplo,Abrótea-de-fundo,"108.597,00",5
2017,5,Itajaí,Arrasto duplo,Betara,"2.700,00",6
2017,5,Itajaí,Arrasto duplo,Cabra,"32.433,00",11
2017,5,Itajaí,Arrasto duplo,Cação-bagre,"55,00",1
2017,5,Itajaí,Arrasto duplo,Camarão-cristalino,"20.260,00",4
2017,5,Itajaí,Arrasto duplo,Castanha,"26.559,00",10
2017,5,Itajaí,Arrasto duplo,Congro,"40,00",1
2017,5,Itajaí,Arrasto duplo,Congro-rosa,"10.100,00",13
2017,5,Itajaí,Arrasto duplo,Corvina,"3.000,00",7
2017,5,Itajaí,Arrasto duplo,Emplastro,"21.808,00",12
2017,5,Itajaí,Arrasto duplo,Enguia,"26,00",1
2017,5,Itajaí,Arrasto duplo,Espada,"1.100,00",2
2017,5,Itajaí,Arrasto duplo,Goete,"300,00",1
2017,5,Itajaí,Arrasto duplo,Gordinho,"300,00",3
2017,5,Itajaí,Arrasto duplo,Linguado,"28.300,00",9
2017,5,Itajaí,Arrasto duplo,Linguado-areia,"34.242,00",15
2017,5,Itajaí,Arrasto duplo,Lula,"900,00",3
2017,5,Itajaí,Arrasto duplo,Mangangá,"1.300,00",5
2017,5,Itajaí,Arrasto duplo,Maria-mole,"43.500,00",10
2017,5,Itajaí,Arrasto duplo,Merluza,"20.317,00",5
2017,5,Itajaí,Arrasto duplo,Mistura,"9.500,00",4
2017,5,Itajaí,Arrasto duplo,Namorado,"100,00",1
2017,5,Itajaí,Arrasto duplo,Peixe-porco,"600,00",2
2017,5,Itajaí,Arrasto duplo,Peixe-sapo,"14.255,00",15
2017,5,Itajaí,Arrasto duplo,Pescada-amarela,"250,00",2
2017,5,Itajaí,Arrasto duplo,Pescadinha-real,"600,00",1
2017,5,Itajaí,Arrasto duplo,Pitú,"600,00",1
2017,5,Itajaí,Arrasto duplo,Polvo,"420,00",5
2017,5,Itajaí,Arrasto duplo,Sapateira,"100,00",1
2017,5,Itajaí,Arrasto duplo,Tira-vira,"9.164,00",13
2017,5,Itajaí,Arrasto duplo,Trilha,"924,00",5
2017,5,Itajaí,Arrasto simples,Abrótea,"1.050,00",3
2017,5,Itajaí,Arrasto simples,Abrótea-de-fundo,"100,00",1
2017,5,Itajaí,Arrasto simples,Cabra,"82.755,00",4
2017,5,Itajaí,Arrasto simples,Cação-bagre,"2.878,00",4
2017,5,Itajaí,Arrasto simples,Castanha,"3.404,00",4
2017,5,Itajaí,Arrasto simples,Congro-rosa,"1.238,00",3
2017,5,Itajaí,Arrasto simples,Corvina,"373,00",3
2017,5,Itajaí,Arrasto simples,Emplastro,"19.571,00",3
2017,5,Itajaí,Arrasto simples,Espada,"573,00",3
2017,5,Itajaí,Arrasto simples,Goete,"1.474,00",4
2017,5,Itajaí,Arrasto simples,Linguado,"2.405,00",2
2017,5,Itajaí,Arrasto simples,Linguado-areia,"2.015,00",2
2017,5,Itajaí,Arrasto simples,Maria-mole,"1.550,00",4
2017,5,Itajaí,Arrasto simples,Merluza,"649,00",3
2017,5,Itajaí,Arrasto simples,Peixe-sapo,"1.190,00",3
2017,5,Itajaí,Arrasto simples,Tira-vira,"280,00",3
2017,5,Itajaí,Arrasto simples,Trilha,"1.905,00",3
2017,5,Navegantes,Arrasto de parelha,Abrótea,"1.500,00",2
2017,5,Navegantes,Arrasto de parelha,Betara,"1.300,00",3
2017,5,Navegantes,Arrasto de parelha,Cabra,"4.000,00",4
2017,5,Navegantes,Arrasto de parelha,Castanha,"58.000,00",5
2017,5,Navegantes,Arrasto de parelha,Corcoroca,"3.200,00",2
2017,5,Navegantes,Arrasto de parelha,Corvina,"100.000,00",5
2017,5,Navegantes,Arrasto de parelha,Espada,"2.000,00",1
2017,5,Navegantes,Arrasto de parelha,Goete,"15.500,00",5
2017,5,Navegantes,Arrasto de parelha,Gordinho,"8.000,00",4
2017,5,Navegantes,Arrasto de parelha,Linguado,"2.400,00",2
2017,5,Navegantes,Arrasto de parelha,Linguado-areia,"2.000,00",1
2017,5,Navegantes,Arrasto de parelha,Maria-mole,"27.000,00",5
2017,5,Navegantes,Arrasto de parelha,Mistura,"71.400,00",3
2017,5,Navegantes,Arrasto de parelha,Peixe-porco,"700,00",2
2017,5,Navegantes,Arrasto de parelha,Pescada-amarela,"12.250,00",3
2017,5,Navegantes,Arrasto de parelha,Pescada-branca,"250,00",1
2017,5,Navegantes,Arrasto de parelha,Pescadinha-real,"100,00",1
2017,5,Navegantes,Arrasto duplo,Abrótea,"35.200,00",7
2017,5,Navegantes,Arrasto duplo,Abrótea-de-fundo,"27.500,00",4
2017,5,Navegantes,Arrasto duplo,Betara,"4.500,00",2
2017,5,Navegantes,Arrasto duplo,Cabra,"15.000,00",3
2017,5,Navegantes,Arrasto duplo,Camarão-barba-ruça,"4.329,00",1
2017,5,Navegantes,Arrasto duplo,Camarão-cristalino,"30.727,00",11
2017,5,Navegantes,Arrasto duplo,Castanha,"5.700,00",4
2017,5,Navegantes,Arrasto duplo,Congro-rosa,"10.600,00",9
2017,5,Navegantes,Arrasto duplo,Corvina,"700,00",2
2017,5,Navegantes,Arrasto duplo,Emplastro,"11.800,00",5
2017,5,Navegantes,Arrasto duplo,Espada,"200,00",2
2017,5,Navegantes,Arrasto duplo,Galo-de-profundidade,"1.000,00",1
2017,5,Navegantes,Arrasto duplo,Goete,"1.200,00",2
2017,5,Navegantes,Arrasto duplo,Linguado,"5.500,00",2
2017,5,Navegantes,Arrasto duplo,Linguado-areia,"22.400,00",10
2017,5,Navegantes,Arrasto duplo,Mangangá,"200,00",1
2017,5,Navegantes,Arrasto duplo,Maria-mole,"11.000,00",3
2017,5,Navegantes,Arrasto duplo,Merluza,"11.500,00",3
2017,5,Navegantes,Arrasto duplo,Mistura,"38.634,00",11
2017,5,Navegantes,Arrasto duplo,Pargo-rosa,"20,00",1
2017,5,Navegantes,Arrasto duplo,Peixe-porco,"50,00",1
2017,5,Navegantes,Arrasto duplo,Peixe-sapo,"7.500,00",6
2017,5,Navegantes,Arrasto duplo,Pescada-amarela,"100,00",1
2017,5,Navegantes,Arrasto duplo,Pitú,"5.900,00",8
2017,5,Navegantes,Arrasto duplo,Sapateira,"350,00",2
2017,5,Navegantes,Arrasto duplo,Tira-vira,"2.000,00",4
2017,5,Navegantes,Arrasto duplo,Trilha,"100,00",1
2017,5,Navegantes,Arrasto simples,Abrótea,"1.000,00",1
2017,5,Navegantes,Arrasto simples,Cabra,"40.000,00",1
2017,5,Navegantes,Arrasto simples,Castanha,"3.000,00",1
2017,5,Navegantes,Arrasto simples,Congro-rosa,"800,00",1
2017,5,Navegantes,Arrasto simples,Emplastro,"5.000,00",1
2017,5,Navegantes,Arrasto simples,Goete,"2.000,00",1
2017,5,Navegantes,Arrasto simples,Linguado-areia,"3.000,00",1
2017,5,Navegantes,Arrasto simples,Maria-mole,"2.000,00",1
2017,5,Navegantes,Arrasto simples,Peixe-sapo,"1.000,00",1
2017,5,Navegantes,Arrasto simples,Tira-vira,"100,00",1
2017,5,Navegantes,Arrasto simples,Trilha,"1.000,00",1
2017,5,Porto Belo,Arrasto de parelha,Abrótea,"4.520,00",3
2017,5,Porto Belo,Arrasto de parelha,Betara,"800,00",3
2017,5,Porto Belo,Arrasto de parelha,Cabra,"12.860,00",3
2017,5,Porto Belo,Arrasto de parelha,Castanha,"100.250,00",3
2017,5,Porto Belo,Arrasto de parelha,Corcoroca,"220,00",3
2017,5,Porto Belo,Arrasto de parelha,Corvina,"16.721,00",3
2017,5,Porto Belo,Arrasto de parelha,Enguia,"100,00",3
2017,5,Porto Belo,Arrasto de parelha,Espada,"40,00",1
2017,5,Porto Belo,Arrasto de parelha,Goete,"920,00",3
2017,5,Porto Belo,Arrasto de parelha,Gordinho,"1.470,00",3
2017,5,Porto Belo,Arrasto de parelha,Linguado,"1.038,00",3
2017,5,Porto Belo,Arrasto de parelha,Linguado-areia,"1.853,00",3
2017,5,Porto Belo,Arrasto de parelha,Mangangá,"60,00",1
2017,5,Porto Belo,Arrasto de parelha,Maria-mole,"42.665,00",3
2017,5,Porto Belo,Arrasto de parelha,Merluza,"140,00",2
2017,5,Porto Belo,Arrasto de parelha,Miracéu,"40,00",1
2017,5,Porto Belo,Arrasto de parelha,Mistura,"1.135,00",3
2017,5,Porto Belo,Arrasto de parelha,Olho-de-cão,"1.980,00",3
2017,5,Porto Belo,Arrasto de parelha,Pampo,"20,00",1
2017,5,Porto Belo,Arrasto de parelha,Peixe-porco,"80,00",2
2017,5,Porto Belo,Arrasto de parelha,Pescada,"69.420,00",3
2017,5,Porto Belo,Arrasto de parelha,Pescadinha-real,"880,00",2
2017,5,Porto Belo,Arrasto de parelha,Tira-vira,"500,00",3
2017,6,Itajaí,Arrasto de parelha,Castanha,"15.000,00",1
2017,6,Itajaí,Arrasto de parelha,Corvina,"5.000,00",1
2017,6,Itajaí,Arrasto de parelha,Goete,"4.000,00",1
2017,6,Itajaí,Arrasto de parelha,Gordinho,"3.000,00",1
2017,6,Itajaí,Arrasto de parelha,Mistura,"9.000,00",1
2017,6,Itajaí,Arrasto de parelha,Olho-de-cão,"3.000,00",1
2017,6,Itajaí,Arrasto de parelha,Pescada-amarela,"3.000,00",1
2017,6,Itajaí,Arrasto duplo,Abrótea,"10.684,00",10
2017,6,Itajaí,Arrasto duplo,Abrótea-de-fundo,"112.540,00",5
2017,6,Itajaí,Arrasto duplo,Betara,"2.059,00",6
2017,6,Itajaí,Arrasto duplo,Cabra,"17.461,00",10
2017,6,Itajaí,Arrasto duplo,Camarão-rosa,"25.350,00",11
2017,6,Itajaí,Arrasto duplo,Castanha,"8.794,00",6
2017,6,Itajaí,Arrasto duplo,Congro-rosa,"5.800,00",6
2017,6,Itajaí,Arrasto duplo,Corvina,"2.234,00",10
2017,6,Itajaí,Arrasto duplo,Emplastro,"10.026,00",9
2017,6,Itajaí,Arrasto duplo,Enguia,"10,00",1
2017,6,Itajaí,Arrasto duplo,Espada,"7,00",1
2017,6,Itajaí,Arrasto duplo,Goete,"520,00",6
2017,6,Itajaí,Arrasto duplo,Gordinho,"300,00",2
2017,6,Itajaí,Arrasto duplo,Linguado,"10.500,00",3
2017,6,Itajaí,Arrasto duplo,Linguado-areia,"11.620,00",12
2017,6,Itajaí,Arrasto duplo,Lula,"630,00",3
2017,6,Itajaí,Arrasto duplo,Maria-mole,"8.951,00",10
2017,6,Itajaí,Arrasto duplo,Merluza,"10.520,00",5
2017,6,Itajaí,Arrasto duplo,Mistura,"10.990,00",8
2017,6,Itajaí,Arrasto duplo,Peixe-porco,"623,00",6
2017,6,Itajaí,Arrasto duplo,Peixe-sapo,"5.157,00",6
2017,6,Itajaí,Arrasto duplo,Pescada-amarela,"200,00",1
2017,6,Itajaí,Arrasto duplo,Pitú,"560,00",1
2017,6,Itajaí,Arrasto duplo,Polvo,"110,00",2
2017,6,Itajaí,Arrasto duplo,Sapateira,"60,00",2
2017,6,Itajaí,Arrasto duplo,Tira-vira,"1.620,00",9
2017,6,Itajaí,Arrasto duplo,Trilha,"48,00",2
2017,6,Itajaí,Arrasto simples,Abrótea,"1.980,00",4
2017,6,Itajaí,Arrasto simples,Abrótea-de-fundo,"1.000,00",1
2017,6,Itajaí,Arrasto simples,Baiacú,"130,00",1
2017,6,Itajaí,Arrasto simples,Betara,"10,00",1
2017,6,Itajaí,Arrasto simples,Cabra,"188.769,00",4
2017,6,Itajaí,Arrasto simples,Cação-bagre,"2.846,00",4
2017,6,Itajaí,Arrasto simples,Castanha,"9.365,00",4
2017,6,Itajaí,Arrasto simples,Congro-rosa,"390,00",2
2017,6,Itajaí,Arrasto simples,Corvina,"756,00",3
2017,6,Itajaí,Arrasto simples,Emplastro,"28.246,00",4
2017,6,Itajaí,Arrasto simples,Espada,"65,00",2
2017,6,Itajaí,Arrasto simples,Goete,"6.146,00",4
2017,6,Itajaí,Arrasto simples,Guaivira,"20,00",1
2017,6,Itajaí,Arrasto simples,Linguado,"1.960,00",1
2017,6,Itajaí,Arrasto simples,Linguado-areia,"9.954,00",4
2017,6,Itajaí,Arrasto simples,Maria-mole,"1.596,00",4
2017,6,Itajaí,Arrasto simples,Merluza,"999,00",4
2017,6,Itajaí,Arrasto simples,Mistura,"5.000,00",1
2017,6,Itajaí,Arrasto simples,Peixe-sapo,"2.843,00",4
2017,6,Itajaí,Arrasto simples,Raia,"2.460,00",1
2017,6,Itajaí,Arrasto simples,Tira-vira,"560,00",4
2017,6,Itajaí,Arrasto simples,Trilha,"5.423,00",4
2017,6,Laguna,Arrasto de parelha,Abrótea,"1.060,00",1
2017,6,Laguna,Arrasto de parelha,Betara,"400,00",1
2017,6,Laguna,Arrasto de parelha,Castanha,"3.800,00",1
2017,6,Laguna,Arrasto de parelha,Corcoroca,"400,00",1
2017,6,Laguna,Arrasto de parelha,Corvina,"1.180,00",1
2017,6,Laguna,Arrasto de parelha,Espada,"200,00",1
2017,6,Laguna,Arrasto de parelha,Gordinho,"800,00",1
2017,6,Laguna,Arrasto de parelha,Linguado,"1.220,00",1
2017,6,Laguna,Arrasto de parelha,Maria-mole,"5.760,00",1
2017,6,Laguna,Arrasto de parelha,Pescada,"18.820,00",1
2017,6,Laguna,Arrasto de parelha,Pescadinha-real,"2.000,00",1
2017,6,Laguna,Arrasto de parelha,Residuo,"100,00",1
2017,6,Navegantes,Arrasto de parelha,Abrótea,"10.300,00",7
2017,6,Navegantes,Arrasto de parelha,Betara,"3.700,00",5
2017,6,Navegantes,Arrasto de parelha,Cabra,"5.600,00",6
2017,6,Navegantes,Arrasto de parelha,Castanha,"159.200,00",6
2017,6,Navegantes,Arrasto de parelha,Corcoroca,"1.000,00",2
2017,6,Navegantes,Arrasto de parelha,Corvina,"146.000,00",7
2017,6,Navegantes,Arrasto de parelha,Emplastro,"3.000,00",1
2017,6,Navegantes,Arrasto de parelha,Espada,"2.300,00",2
2017,6,Navegantes,Arrasto de parelha,Goete,"3.500,00",3
2017,6,Navegantes,Arrasto de parelha,Gordinho,"27.300,00",4
2017,6,Navegantes,Arrasto de parelha,Linguado,"5.150,00",5
2017,6,Navegantes,Arrasto de parelha,Linguado-areia,"650,00",2
2017,6,Navegantes,Arrasto de parelha,Maria-mole,"34.300,00",7
2017,6,Navegantes,Arrasto de parelha,Mistura,"98.900,00",5
2017,6,Navegantes,Arrasto de parelha,Olho-de-cão,"7.000,00",1
2017,6,Navegantes,Arrasto de parelha,Pescada-amarela,"22.700,00",7
2017,6,Navegantes,Arrasto de parelha,Tira-vira,"500,00",1
2017,6,Navegantes,Arrasto duplo,Abrótea,"20.871,00",14
2017,6,Navegantes,Arrasto duplo,Abrótea-de-fundo,"35.000,00",2
2017,6,Navegantes,Arrasto duplo,Betara,"2.100,00",2
2017,6,Navegantes,Arrasto duplo,Cabra,"32.775,00",21
2017,6,Navegantes,Arrasto duplo,Camarão-barba-ruça,"2.850,00",1
2017,6,Navegantes,Arrasto duplo,Camarão-branco,"2.850,00",9
2017,6,Navegantes,Arrasto duplo,Camarão-cristalino,"5.075,00",2
2017,6,Navegantes,Arrasto duplo,Camarão-rosa,"111.420,00",39
2017,6,Navegantes,Arrasto duplo,Camarão-sete-barbas,"84.100,00",11
2017,6,Navegantes,Arrasto duplo,Castanha,"16.025,00",7
2017,6,Navegantes,Arrasto duplo,Congro-rosa,"9.747,00",5
2017,6,Navegantes,Arrasto duplo,Corcoroca,"50,00",1
2017,6,Navegantes,Arrasto duplo,Corvina,"746,00",4
2017,6,Navegantes,Arrasto duplo,Emplastro,"9.182,00",11
2017,6,Navegantes,Arrasto duplo,Enguia,"200,00",1
2017,6,Navegantes,Arrasto duplo,Espada,"348,00",4
2017,6,Navegantes,Arrasto duplo,Goete,"900,00",3
2017,6,Navegantes,Arrasto duplo,Gordinho,"350,00",2
2017,6,Navegantes,Arrasto duplo,Linguado,"15.068,00",5
2017,6,Navegantes,Arrasto duplo,Linguado-areia,"12.525,00",12
2017,6,Navegantes,Arrasto duplo,Lula,"947,00",7
2017,6,Navegantes,Arrasto duplo,Mangangá,"40,00",1
2017,6,Navegantes,Arrasto duplo,Maria-mole,"6.907,00",3
2017,6,Navegantes,Arrasto duplo,Merluza,"14.138,00",5
2017,6,Navegantes,Arrasto duplo,Mistura,"86.214,00",44
2017,6,Navegantes,Arrasto duplo,Olho-de-boi,"200,00",1
2017,6,Navegantes,Arrasto duplo,Peixe-porco,"65,00",2
2017,6,Navegantes,Arrasto duplo,Peixe-sapo,"2.744,00",4
2017,6,Navegantes,Arrasto duplo,Pescada-amarela,"2.540,00",3
2017,6,Navegantes,Arrasto duplo,Pescadinha-real,"400,00",1
2017,6,Navegantes,Arrasto duplo,Pitú,"4.200,00",3
2017,6,Navegantes,Arrasto duplo,Polvo,"460,00",6
2017,6,Navegantes,Arrasto duplo,Sapateira,"1.170,00",11
2017,6,Navegantes,Arrasto duplo,Sarrão,"2.000,00",1
2017,6,Navegantes,Arrasto duplo,Tira-vira,"2.200,00",6
2017,6,Navegantes,Arrasto duplo,Trilha,"1.349,00",4
2017,6,Navegantes,Arrasto simples,Abrótea,"35.000,00",1
2017,6,Navegantes,Arrasto simples,Abrótea-de-fundo,"2.000,00",1
2017,6,Navegantes,Arrasto simples,Cabra,"105.000,00",2
2017,6,Navegantes,Arrasto simples,Congro-rosa,"800,00",1
2017,6,Navegantes,Arrasto simples,Corvina,"100,00",1
2017,6,Navegantes,Arrasto simples,Emplastro,"4.000,00",1
2017,6,Navegantes,Arrasto simples,Mistura,"500,00",1
2017,6,Navegantes,Arrasto simples,Peixe-sapo,"800,00",1
2017,6,Navegantes,Arrasto simples,Trilha,"3.000,00",1
2017,6,Porto Belo,Arrasto de parelha,Abrótea,"740,00",1
2017,6,Porto Belo,Arrasto de parelha,Betara,"160,00",1
2017,6,Porto Belo,Arrasto de parelha,Cabra,"8.500,00",1
2017,6,Porto Belo,Arrasto de parelha,Castanha,"24.400,00",1
2017,6,Porto Belo,Arrasto de parelha,Corcoroca,"20,00",1
2017,6,Porto Belo,Arrasto de parelha,Corvina,"8.740,00",1
2017,6,Porto Belo,Arrasto de parelha,Goete,"880,00",1
2017,6,Porto Belo,Arrasto de parelha,Gordinho,"870,00",1
2017,6,Porto Belo,Arrasto de parelha,Linguado,"40,00",1
2017,6,Porto Belo,Arrasto de parelha,Linguado-areia,"820,00",1
2017,6,Porto Belo,Arrasto de parelha,Maria-mole,"14.520,00",1
2017,6,Porto Belo,Arrasto de parelha,Merluza,"40,00",1
2017,6,Porto Belo,Arrasto de parelha,Miracéu,"20,00",1
2017,6,Porto Belo,Arrasto de parelha,Mistura,"195,00",1
2017,6,Porto Belo,Arrasto de parelha,Olho-de-cão,"60,00",1
2017,6,Porto Belo,Arrasto de parelha,Papa-moscas,"80,00",1
2017,6,Porto Belo,Arrasto de parelha,Peixe-sapo,"20,00",1
2017,6,Porto Belo,Arrasto de parelha,Pescada,"13.080,00",1
2017,6,Porto Belo,Arrasto de parelha,Pescadinha-real,"900,00",1
2017,6,Porto Belo,Arrasto de parelha,Tira-vira,"120,00",1
2017,7,Itajaí,Arrasto de parelha,Abrótea,"1.400,00",3
2017,7,Itajaí,Arrasto de parelha,Betara,"50,00",1
2017,7,Itajaí,Arrasto de parelha,Cabra,"800,00",1
2017,7,Itajaí,Arrasto de parelha,Castanha,"10.300,00",2
2017,7,Itajaí,Arrasto de parelha,Corcoroca,"500,00",1
2017,7,Itajaí,Arrasto de parelha,Corvina,"52.000,00",3
2017,7,Itajaí,Arrasto de parelha,Galo,"50,00",1
2017,7,Itajaí,Arrasto de parelha,Goete,"50,00",1
2017,7,Itajaí,Arrasto de parelha,Gordinho,"11.500,00",3
2017,7,Itajaí,Arrasto de parelha,Lula,"20,00",1
2017,7,Itajaí,Arrasto de parelha,Maria-mole,"500,00",1
2017,7,Itajaí,Arrasto de parelha,Mistura,"11.000,00",2
2017,7,Itajaí,Arrasto de parelha,Paru,"150,00",1
2017,7,Itajaí,Arrasto de parelha,Pescada-amarela,"15.020,00",3
2017,7,Itajaí,Arrasto duplo,Abrótea,"21.008,00",16
2017,7,Itajaí,Arrasto duplo,Abrótea-de-fundo,"128.000,00",4
